InstanceID,SessionID,WeekStart,Day,Date,Time,DurationMin,Venue,Address,City,Latitude,Longitude,Coach,Program,Type,Capacity,BookedCount,Status,SpaceOrFull,ClientName,Notes,VenueKey,Timezone,Title,StartISO,EndISO
AUCKLAND-THEPHYSIOCO-1530-MON-20260301,AUCKLAND-THEPHYSIOCO-1530-MON,1/03/2026,Monday,1/03/2026,15:30:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-26T15:30:00+13:00,2026-01-26T15:30:00+13:00
AUCKLAND-THEPHYSIOCO-1600-MON-20260301,AUCKLAND-THEPHYSIOCO-1600-MON,1/03/2026,Monday,1/03/2026,16:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-26T16:00:00+13:00,2026-01-26T16:00:00+13:00
AUCKLAND-THEPHYSIOCO-1630-MON-20260301,AUCKLAND-THEPHYSIOCO-1630-MON,1/03/2026,Monday,1/03/2026,16:30:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-26T16:30:00+13:00,2026-01-26T16:30:00+13:00
AUCKLAND-THEPHYSIOCO-1700-MON-20260301,AUCKLAND-THEPHYSIOCO-1700-MON,1/03/2026,Monday,1/03/2026,17:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-26T17:00:00+13:00,2026-01-26T17:00:00+13:00
AUCKLAND-THEPHYSIOCO-1730-MON-20260301,AUCKLAND-THEPHYSIOCO-1730-MON,1/03/2026,Monday,1/03/2026,17:30:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-26T17:30:00+13:00,2026-01-26T17:30:00+13:00
AUCKLAND-THEPHYSIOCO-1800-MON-20260301,AUCKLAND-THEPHYSIOCO-1800-MON,1/03/2026,Monday,1/03/2026,18:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-26T18:00:00+13:00,2026-01-26T18:00:00+13:00
AUCKLAND-THEPHYSIOCO-1830-MON-20260301,AUCKLAND-THEPHYSIOCO-1830-MON,1/03/2026,Monday,1/03/2026,18:30:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-26T18:30:00+13:00,2026-01-26T18:30:00+13:00
AUCKLAND-THEPHYSIOCO-1900-MON-20260301,AUCKLAND-THEPHYSIOCO-1900-MON,1/03/2026,Monday,1/03/2026,19:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-26T19:00:00+13:00,2026-01-26T19:00:00+13:00
AUCKLAND-THEPHYSIOCO-1930-MON-20260301,AUCKLAND-THEPHYSIOCO-1930-MON,1/03/2026,Monday,1/03/2026,19:30:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-26T19:30:00+13:00,2026-01-26T19:30:00+13:00
AUCKLAND-THEPHYSIOCO-2000-MON-20260301,AUCKLAND-THEPHYSIOCO-2000-MON,1/03/2026,Monday,1/03/2026,20:00:00,0,The Physio Co,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|The Physio Co,Pacific/Auckland,FAM 1:1 • The Physio Co,2026-01-26T20:00:00+13:00,2026-01-26T20:00:00+13:00
AUCKLAND-09THRIVE-0800-MON-20260301,AUCKLAND-09THRIVE-0800-MON,1/03/2026,Monday,1/03/2026,8:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T08:00:00+13:00,2026-01-26T08:00:00+13:00
AUCKLAND-09THRIVE-0830-MON-20260301,AUCKLAND-09THRIVE-0830-MON,1/03/2026,Monday,1/03/2026,8:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T08:30:00+13:00,2026-01-26T08:30:00+13:00
AUCKLAND-09THRIVE-0900-MON-20260301,AUCKLAND-09THRIVE-0900-MON,1/03/2026,Monday,1/03/2026,9:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T09:00:00+13:00,2026-01-26T09:00:00+13:00
AUCKLAND-09THRIVE-0930-MON-20260301,AUCKLAND-09THRIVE-0930-MON,1/03/2026,Monday,1/03/2026,9:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T09:30:00+13:00,2026-01-26T09:30:00+13:00
AUCKLAND-09THRIVE-1000-MON-20260301,AUCKLAND-09THRIVE-1000-MON,1/03/2026,Monday,1/03/2026,10:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T10:00:00+13:00,2026-01-26T10:00:00+13:00
AUCKLAND-09THRIVE-1030-MON-20260301,AUCKLAND-09THRIVE-1030-MON,1/03/2026,Monday,1/03/2026,10:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T10:30:00+13:00,2026-01-26T10:30:00+13:00
AUCKLAND-09THRIVE-1100-MON-20260301,AUCKLAND-09THRIVE-1100-MON,1/03/2026,Monday,1/03/2026,11:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T11:00:00+13:00,2026-01-26T11:00:00+13:00
AUCKLAND-09THRIVE-1130-MON-20260301,AUCKLAND-09THRIVE-1130-MON,1/03/2026,Monday,1/03/2026,11:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T11:30:00+13:00,2026-01-26T11:30:00+13:00
AUCKLAND-09THRIVE-1200-MON-20260301,AUCKLAND-09THRIVE-1200-MON,1/03/2026,Monday,1/03/2026,12:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T12:00:00+13:00,2026-01-26T12:00:00+13:00
AUCKLAND-09THRIVE-1230-MON-20260301,AUCKLAND-09THRIVE-1230-MON,1/03/2026,Monday,1/03/2026,12:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T12:30:00+13:00,2026-01-26T12:30:00+13:00
AUCKLAND-09THRIVE-1300-MON-20260301,AUCKLAND-09THRIVE-1300-MON,1/03/2026,Monday,1/03/2026,13:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T13:00:00+13:00,2026-01-26T13:00:00+13:00
AUCKLAND-09THRIVE-1330-MON-20260301,AUCKLAND-09THRIVE-1330-MON,1/03/2026,Monday,1/03/2026,13:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T13:30:00+13:00,2026-01-26T13:30:00+13:00
AUCKLAND-09THRIVE-1400-MON-20260301,AUCKLAND-09THRIVE-1400-MON,1/03/2026,Monday,1/03/2026,14:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T14:00:00+13:00,2026-01-26T14:00:00+13:00
AUCKLAND-09THRIVE-1430-MON-20260301,AUCKLAND-09THRIVE-1430-MON,1/03/2026,Monday,1/03/2026,14:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T14:30:00+13:00,2026-01-26T14:30:00+13:00
AUCKLAND-09THRIVE-1500-MON-20260301,AUCKLAND-09THRIVE-1500-MON,1/03/2026,Monday,1/03/2026,15:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T15:00:00+13:00,2026-01-26T15:00:00+13:00
AUCKLAND-09THRIVE-1530-MON-20260301,AUCKLAND-09THRIVE-1530-MON,1/03/2026,Monday,1/03/2026,15:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T15:30:00+13:00,2026-01-26T15:30:00+13:00
AUCKLAND-09THRIVE-1600-MON-20260301,AUCKLAND-09THRIVE-1600-MON,1/03/2026,Monday,1/03/2026,16:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T16:00:00+13:00,2026-01-26T16:00:00+13:00
AUCKLAND-09THRIVE-1630-MON-20260301,AUCKLAND-09THRIVE-1630-MON,1/03/2026,Monday,1/03/2026,16:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T16:30:00+13:00,2026-01-26T16:30:00+13:00
AUCKLAND-09THRIVE-1700-MON-20260301,AUCKLAND-09THRIVE-1700-MON,1/03/2026,Monday,1/03/2026,17:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T17:00:00+13:00,2026-01-26T17:00:00+13:00
AUCKLAND-09THRIVE-1730-MON-20260301,AUCKLAND-09THRIVE-1730-MON,1/03/2026,Monday,1/03/2026,17:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T17:30:00+13:00,2026-01-26T17:30:00+13:00
AUCKLAND-09THRIVE-1800-MON-20260301,AUCKLAND-09THRIVE-1800-MON,1/03/2026,Monday,1/03/2026,18:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T18:00:00+13:00,2026-01-26T18:00:00+13:00
AUCKLAND-09THRIVE-1830-MON-20260301,AUCKLAND-09THRIVE-1830-MON,1/03/2026,Monday,1/03/2026,18:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T18:30:00+13:00,2026-01-26T18:30:00+13:00
AUCKLAND-09THRIVE-1900-MON-20260301,AUCKLAND-09THRIVE-1900-MON,1/03/2026,Monday,1/03/2026,19:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T19:00:00+13:00,2026-01-26T19:00:00+13:00
AUCKLAND-09THRIVE-1930-MON-20260301,AUCKLAND-09THRIVE-1930-MON,1/03/2026,Monday,1/03/2026,19:30:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T19:30:00+13:00,2026-01-26T19:30:00+13:00
AUCKLAND-09THRIVE-2000-MON-20260301,AUCKLAND-09THRIVE-2000-MON,1/03/2026,Monday,1/03/2026,20:00:00,0,09Thrive,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|09Thrive,Pacific/Auckland,FAM 1:1 • 09Thrive,2026-01-26T20:00:00+13:00,2026-01-26T20:00:00+13:00
AUCKLAND-FORTKNOX-0800-MON-20260301,AUCKLAND-FORTKNOX-0800-MON,1/03/2026,Monday,1/03/2026,8:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T08:00:00+13:00,2026-01-26T08:00:00+13:00
AUCKLAND-FORTKNOX-0830-MON-20260301,AUCKLAND-FORTKNOX-0830-MON,1/03/2026,Monday,1/03/2026,8:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T08:30:00+13:00,2026-01-26T08:30:00+13:00
AUCKLAND-FORTKNOX-0900-MON-20260301,AUCKLAND-FORTKNOX-0900-MON,1/03/2026,Monday,1/03/2026,9:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T09:00:00+13:00,2026-01-26T09:00:00+13:00
AUCKLAND-FORTKNOX-0930-MON-20260301,AUCKLAND-FORTKNOX-0930-MON,1/03/2026,Monday,1/03/2026,9:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T09:30:00+13:00,2026-01-26T09:30:00+13:00
AUCKLAND-FORTKNOX-1000-MON-20260301,AUCKLAND-FORTKNOX-1000-MON,1/03/2026,Monday,1/03/2026,10:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T10:00:00+13:00,2026-01-26T10:00:00+13:00
AUCKLAND-FORTKNOX-1030-MON-20260301,AUCKLAND-FORTKNOX-1030-MON,1/03/2026,Monday,1/03/2026,10:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T10:30:00+13:00,2026-01-26T10:30:00+13:00
AUCKLAND-FORTKNOX-1100-MON-20260301,AUCKLAND-FORTKNOX-1100-MON,1/03/2026,Monday,1/03/2026,11:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T11:00:00+13:00,2026-01-26T11:00:00+13:00
AUCKLAND-FORTKNOX-1130-MON-20260301,AUCKLAND-FORTKNOX-1130-MON,1/03/2026,Monday,1/03/2026,11:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T11:30:00+13:00,2026-01-26T11:30:00+13:00
AUCKLAND-FORTKNOX-1200-MON-20260301,AUCKLAND-FORTKNOX-1200-MON,1/03/2026,Monday,1/03/2026,12:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T12:00:00+13:00,2026-01-26T12:00:00+13:00
AUCKLAND-FORTKNOX-1230-MON-20260301,AUCKLAND-FORTKNOX-1230-MON,1/03/2026,Monday,1/03/2026,12:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T12:30:00+13:00,2026-01-26T12:30:00+13:00
AUCKLAND-FORTKNOX-1300-MON-20260301,AUCKLAND-FORTKNOX-1300-MON,1/03/2026,Monday,1/03/2026,13:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T13:00:00+13:00,2026-01-26T13:00:00+13:00
AUCKLAND-FORTKNOX-1330-MON-20260301,AUCKLAND-FORTKNOX-1330-MON,1/03/2026,Monday,1/03/2026,13:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T13:30:00+13:00,2026-01-26T13:30:00+13:00
AUCKLAND-FORTKNOX-1400-MON-20260301,AUCKLAND-FORTKNOX-1400-MON,1/03/2026,Monday,1/03/2026,14:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T14:00:00+13:00,2026-01-26T14:00:00+13:00
AUCKLAND-FORTKNOX-1430-MON-20260301,AUCKLAND-FORTKNOX-1430-MON,1/03/2026,Monday,1/03/2026,14:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T14:30:00+13:00,2026-01-26T14:30:00+13:00
AUCKLAND-FORTKNOX-1500-MON-20260301,AUCKLAND-FORTKNOX-1500-MON,1/03/2026,Monday,1/03/2026,15:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T15:00:00+13:00,2026-01-26T15:00:00+13:00
AUCKLAND-FORTKNOX-1530-MON-20260301,AUCKLAND-FORTKNOX-1530-MON,1/03/2026,Monday,1/03/2026,15:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T15:30:00+13:00,2026-01-26T15:30:00+13:00
AUCKLAND-FORTKNOX-1600-MON-20260301,AUCKLAND-FORTKNOX-1600-MON,1/03/2026,Monday,1/03/2026,16:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T16:00:00+13:00,2026-01-26T16:00:00+13:00
AUCKLAND-FORTKNOX-1630-MON-20260301,AUCKLAND-FORTKNOX-1630-MON,1/03/2026,Monday,1/03/2026,16:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T16:30:00+13:00,2026-01-26T16:30:00+13:00
AUCKLAND-FORTKNOX-1700-MON-20260301,AUCKLAND-FORTKNOX-1700-MON,1/03/2026,Monday,1/03/2026,17:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T17:00:00+13:00,2026-01-26T17:00:00+13:00
AUCKLAND-FORTKNOX-1730-MON-20260301,AUCKLAND-FORTKNOX-1730-MON,1/03/2026,Monday,1/03/2026,17:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T17:30:00+13:00,2026-01-26T17:30:00+13:00
AUCKLAND-FORTKNOX-1800-MON-20260301,AUCKLAND-FORTKNOX-1800-MON,1/03/2026,Monday,1/03/2026,18:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T18:00:00+13:00,2026-01-26T18:00:00+13:00
AUCKLAND-FORTKNOX-1830-MON-20260301,AUCKLAND-FORTKNOX-1830-MON,1/03/2026,Monday,1/03/2026,18:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-26T18:30:00+13:00,2026-01-26T18:30:00+13:00
AUCKLAND-FORTKNOX-1900-TUE-20260302,AUCKLAND-FORTKNOX-1900-TUE,1/03/2026,Tuesday,2/03/2026,19:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-27T19:00:00+13:00,2026-01-27T19:00:00+13:00
AUCKLAND-FORTKNOX-1930-WED-20260303,AUCKLAND-FORTKNOX-1930-WED,1/03/2026,Wednesday,3/03/2026,19:30:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-28T19:30:00+13:00,2026-01-28T19:30:00+13:00
AUCKLAND-FORTKNOX-2000-THU-20260304,AUCKLAND-FORTKNOX-2000-THU,1/03/2026,Thursday,4/03/2026,20:00:00,0,FortKnox,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|FortKnox,Pacific/Auckland,FAM 1:1 • FortKnox,2026-01-29T20:00:00+13:00,2026-01-29T20:00:00+13:00
AUCKLAND-AUT-0800-MON-20260301,AUCKLAND-AUT-0800-MON,1/03/2026,Monday,1/03/2026,8:00:00,0,AUT,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|AUT,Pacific/Auckland,FAM 1:1 • AUT,2026-01-26T08:00:00+13:00,2026-01-26T08:00:00+13:00
AUCKLAND-AUT-0830-MON-20260301,AUCKLAND-AUT-0830-MON,1/03/2026,Monday,1/03/2026,8:30:00,0,AUT,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|AUT,Pacific/Auckland,FAM 1:1 • AUT,2026-01-26T08:30:00+13:00,2026-01-26T08:30:00+13:00
AUCKLAND-AUT-0900-MON-20260301,AUCKLAND-AUT-0900-MON,1/03/2026,Monday,1/03/2026,9:00:00,0,AUT,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|AUT,Pacific/Auckland,FAM 1:1 • AUT,2026-01-26T09:00:00+13:00,2026-01-26T09:00:00+13:00
AUCKLAND-AUT-0930-MON-20260301,AUCKLAND-AUT-0930-MON,1/03/2026,Monday,1/03/2026,9:30:00,0,AUT,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|AUT,Pacific/Auckland,FAM 1:1 • AUT,2026-01-26T09:30:00+13:00,2026-01-26T09:30:00+13:00
AUCKLAND-AUT-1000-MON-20260301,AUCKLAND-AUT-1000-MON,1/03/2026,Monday,1/03/2026,10:00:00,0,AUT,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|AUT,Pacific/Auckland,FAM 1:1 • AUT,2026-01-26T10:00:00+13:00,2026-01-26T10:00:00+13:00
AUCKLAND-AUT-1030-MON-20260301,AUCKLAND-AUT-1030-MON,1/03/2026,Monday,1/03/2026,10:30:00,0,AUT,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|AUT,Pacific/Auckland,FAM 1:1 • AUT,2026-01-26T10:30:00+13:00,2026-01-26T10:30:00+13:00
AUCKLAND-AUT-1100-MON-20260301,AUCKLAND-AUT-1100-MON,1/03/2026,Monday,1/03/2026,11:00:00,0,AUT,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|AUT,Pacific/Auckland,FAM 1:1 • AUT,2026-01-26T11:00:00+13:00,2026-01-26T11:00:00+13:00
AUCKLAND-AUT-1130-MON-20260301,AUCKLAND-AUT-1130-MON,1/03/2026,Monday,1/03/2026,11:30:00,0,AUT,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|AUT,Pacific/Auckland,FAM 1:1 • AUT,2026-01-26T11:30:00+13:00,2026-01-26T11:30:00+13:00
AUCKLAND-AUT-1200-MON-20260301,AUCKLAND-AUT-1200-MON,1/03/2026,Monday,1/03/2026,12:00:00,0,AUT,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|AUT,Pacific/Auckland,FAM 1:1 • AUT,2026-01-26T12:00:00+13:00,2026-01-26T12:00:00+13:00
AUCKLAND-AUT-1230-MON-20260301,AUCKLAND-AUT-1230-MON,1/03/2026,Monday,1/03/2026,12:30:00,0,AUT,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|AUT,Pacific/Auckland,FAM 1:1 • AUT,2026-01-26T12:30:00+13:00,2026-01-26T12:30:00+13:00
AUCKLAND-AUT-1300-MON-20260301,AUCKLAND-AUT-1300-MON,1/03/2026,Monday,1/03/2026,13:00:00,0,AUT,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|AUT,Pacific/Auckland,FAM 1:1 • AUT,2026-01-26T13:00:00+13:00,2026-01-26T13:00:00+13:00
AUCKLAND-AUT-1330-MON-20260301,AUCKLAND-AUT-1330-MON,1/03/2026,Monday,1/03/2026,13:30:00,0,AUT,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|AUT,Pacific/Auckland,FAM 1:1 • AUT,2026-01-26T13:30:00+13:00,2026-01-26T13:30:00+13:00
AUCKLAND-AUT-1400-MON-20260301,AUCKLAND-AUT-1400-MON,1/03/2026,Monday,1/03/2026,14:00:00,0,AUT,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|AUT,Pacific/Auckland,FAM 1:1 • AUT,2026-01-26T14:00:00+13:00,2026-01-26T14:00:00+13:00
AUCKLAND-AUT-1430-MON-20260301,AUCKLAND-AUT-1430-MON,1/03/2026,Monday,1/03/2026,14:30:00,0,AUT,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|AUT,Pacific/Auckland,FAM 1:1 • AUT,2026-01-26T14:30:00+13:00,2026-01-26T14:30:00+13:00
AUCKLAND-AUT-1500-MON-20260301,AUCKLAND-AUT-1500-MON,1/03/2026,Monday,1/03/2026,15:00:00,0,AUT,,Auckland,,,,FAM Program,APPOINTMENT,10,0,Available,Space,,,Auckland|AUT,Pacific/Auckland,FAM 1:1 • AUT,2026-01-26T15:00:00+13:00,2026-01-26T15:00:00+13:00
